Review,Class
I just bought this speaker this week,0
i purchased these at the end of august they are superb speakers with quality sound for a bookshelf speaker i highly recommend these speakers,0
Great sound and very comfortable without the hassle of a cord. Easy to connect to Bluetooth,0
Our Bose cd and am/fm player would pickup lots of stain on FM so we bought and have begun using this antenna and have not (as yet) experienced any static.,0
I bought the headphones last year  So I've tested them well enough  And bose has done it again,0
I installed these to complete my Polk Audio 5.1 setup and the surround soundstage has opened up to the point of amazing.,0
I bought these are year ago and no matter what you listen to it reproduces the sounds the way it was mentioned to be heard.i love these headphones because it's like a live soundtrack on stage.,0
I used several brands and the last one I used was a Bose Soundlink I borrowed from a friend. I didn't want to pay 200.00 for a headphones,0
I am sooooo happy with my purchase! I don't need anything else! Every time someone comes to my place and here's my music playing through my speaker,0
I took advantage of the Black Friday price and got a very good deal on these wireless Bluetooth earbuds. I’m impressed with the bass tones and highs these earbuds can handle!,0
Finally tired of buying cheap but effective in-ear headphones that work fine for a couple of months I doddled into John Lewis and bought a pair of these,0
Got these a couple of weeks ago and use them all of the time.  Great for working out and way more stable than my wife's airpods.  Sound quality is very impressive for bluetooth.  I highly recommend them.,0
Just bought them. I had the SIE2i and the cord was too short and it didn't fit in my iPhone with my case. These are amazing! Sweat resistant-water proof,0
Awesome sounding speaker for its size! and the battery time is excellent! The fact that you can charge your phone as well is super!,0
The headphones meet all my expectations and I love them. They are a little pricy,0
"I just mounted these to YAMAHA V-MAX 1200 a.k.a  ""THE Harley Davidson Beater"" oh yeah",0
I JUST GOT THESE CONNECTED VERY EASY TO MY SAMSUNG PHONE,0
I bought this one day ago and I am first time user of bose product. I am happy with the product . I have seen reviews that lag in voice is there while some playing videos but I didn't face that my BBkey one .,0
I owned Bose Sound Sports last week,0
These headphones are amazing. Best headphones I have ever experienced. They give off amazing sound. The headphones keep good charge. I found pairing them up to my television,0
I bought this clip to have around the house. And it really gets the job done. I was hesitant to purchase after reading the reviews about battery life and sound,0
Best brand  Only brand I’ll ever buy I have a Bose Home Speaker 500 black and have my bass on 70 and treble 0 but more sound and bass comes out on the right side the left side is playing but does not sound the same as the right side that is more powerful,0
I love this sound link and it is easy to connect devices to them. This is where my problem lies. Everyone and anyone can connect to my speaker which is really annoying. I wish there was an optional way to passcode connect it.,0
I bought two wave music system one solo TV and another bose wave radio with Bluetooth excellent product. When I told them this is my 3rd wave radio why not throwing a free antenna? Guess what? Yes they did thanks a lot.,0
Awesome piece of kit. Exceptionally easy to set up and use. Easy to charge. Bluetooth aspect works like a charm and maximum volume is exceptional for the size of the speaker.,0
I haven't had them long enough but so far they are a good buy for the price... to clarify I bought them for $29.99 with free 2 day shipping during Cyber Monday so don't go spending 100s of $$ on them just yet...,0
The ATH-M50 has replaced my long standing go to pair of cans. No comparison. Not even close. Comfortable over time. Great for tracking but also a very viable mix tool. Very accurate. Brought back the fun of just listening through headphones for pleasure.,0
Just purchased from Fry's Electronics and installed it in my large family room. This was so easy to set up,0
I bought this a two weeks ago. Sound is awesome. TX NR545 is the best receiver to be used with this system.,0
I bought this a few year ago and I thought the sound quality,0
Got this speaker for my office based on reviews. This speaker is fantastic! Crystal clear sound and great bass. Packs a serious punch,0
Great Speaker. I replaced my outdoor rock speakers with the Polk DB651 speakers,0
Love the sound for such a small speaker. The light show is fun,0
Bought these for my son's birthday and tried them out myself. Sounds really good and I like the way they fold up and come with a case. Not sure how durable they are yet but so far no complaints.,0
I am super impressed with the product. My TV speakers had a tinny sound with very little bass. What a difference! When I hooked up the sound bar it was like night and day. I've had several Bose products and have never been disappointed. Worth every penny,0
I got this a week ago and it is so good my hifi is now defunct it brings a whole new dimension to music,0
Sound is great,0
I've Had These Phones For Almost A Year And Are Still Very Satisfied With Them A Excellent Pair Of Headphones Activate The Noise Cancelling Feature And All You Hear Is The Music.,0
I think it is just as good sound wise as the higher priced options in the smallest sizes.  I bought several more for gifts - everyone has loved them!,0
I purchased these in October 2014 for my long flight. They worked perfectly. No one heard me and I couldn't hear them lol. Go Bose,0
I purchased these headphones for my son in college. He finds that the noise cancelling feature allows him to study undisturbed by the noise associated with dorm life. In addition,0
I have purchased this Cinemate (SoundTouch) 520 system in Feb 2015 and since then my living room has turned to a mini home theatre. great sound quality and amazing bass effect.,0
This is an amazing BT speaker!  Has so much versatility.  Only wish that I went with the higher version.,0
I like the R50s BUT they cant do anything the R30s cant do plus Consumer Reports have rated the R30s an excellent buy and the R50s just a good buy so you decide.,0
I got these headphones and I love them. Despite they are bluetooth the sound is great and the battery last for ever!,0
My boss bought the one that changes color ,0
Amazing sound quality and yes its worth every penny. Did not believe such a small easy to fit device would deliver such great clear base and sound all round. Excellent work from Bose again.,0
I bought this a month ago and in love with it since then,0
Worth every cent. Plays loud and clear. Long Battery life. Has literally been taken everywhere I go small enough to pack away and carry in hand. Best blue tooth speaker. I would buy more range of JBL speakers in fact. Very easy to use,0
These speakers are great and worth every penny. I've been a huge fan of infinity and bose for a long time but these are unmatched,0
The bass is good and they have a lot of clarity.  The highs aren't piercing and the mids aren't muddy. The buds can be a little uncomfortable in the ears.,0
I own the RTi6 and RTi4's. Best speakers I've ever owned. Everything you read 'positive' about these little wonders is true. Great product at an unbeatable price. PolkAudio is the best.,0
Perfect for programmers. Last all day,0
Great quality product! Quick and easy shipping.. needed it for party in two days and showed up right on time. Perfect for the back yard BBQ,0
Excellent sound & voice clarity.I have polk monitor 40 front speakers,0
I bought this about 3 weeks ago my daughter and I love it!. She absolutely loves the colours that resonate with the music. The sound of the speaker is bassy and not so tinny,0
This arrived today. So glad we bought it. Radio picks up stations that my previous expensive Sony system couldn't. Just like another review,0
I just bought my first flip 4 yesterday,0
Bose thought of everything with this product. The sound is amazing,0
They are very good headphone. With them on you don't hear a thing but you music. Like them a lot and are cheap for the value they have. Very happy with them.,0
I have two gnx124 in a sealed box,0
Just got the OMNI S2 and EXTREMELY pleased with it! Set up is a piece of cake and the sound is just AMAZING! I will surely add a few units to the house as this makes a great ALL OVER the House music system! Way to go POLK!!!!!!,0
Excellent surround in-ceiling speakers.  I bought these for my 11X18X8ft home theater,0
I have 3 es250p these things are amazing I have also 4 jbl es80 wow they make a perfect combo together this subwwofer is nothing but quality,0
Bought one of these for all the family and office mates.  Extremely easy to use and makes an excellent speaker phone.,0
I a sound technician for more than 20 years the sound is owesome and the app works very good I can control the equalization and the. Features on the head ser the only probleM is the battery only during 6 hours,0
Everything fine for me,0
Great sound quality for a small little speaker. Portable,0
This speaker sound very good and at a price of speakers costing two or three times as much.The mids and highs are very clean .It has great voice dialouge.It matches great with a set of monitot's 70.The cherry finish look good and not cheap.,0
Perfect for getting a speaker in a tight spot....blends in perfectly to a ceiling because of the size. Polk quality audio too...cant ask for more!,0
The sound is really good. Lightweight and good quality. The case is classy. Battery life is longggg. Just been close to a month but loving it totally.,0
This incredible music machine allows you to hear every note and it makes you feel like the artist is right there. I love this wave so much,0
these are perfect for when i go to the gym and do a hardcore workout,0
Bought this soundlink years ago. Still works perfectly and sound quality is great. Highly recommend this speaker.,0
Sound is great with decent bass. The wires usually tear and I have to replace them too often. My last pair is about 8 months in and wires are exposed in several areas. Not sure they do make it for year.,0
I have had these for nearly a year and the sound and durability have been great. They have also just survived a wash with my laundry with no problems at all!!!,0
I purchased it last month,0
Bought these refurbished,0
I have bought these multiple times.  Work great and last.  The best fitting in ear headphones I have ever owned. Apple headphones just don't stay in my ears,0
Fancy! Good product with reasonable price. Only downside is hard to replace the connection cable on satellite speaker,0
I think that this is a great organization! I think this is a great way to get inspired and join an amazing organization.,0
I bought this a month ago not so thrilled with it although I love the design,0
The JBL Charge 2+ provides classic JBL sound. You can clearly hear the lowest notes from an electric 5 string bass. You won't believe such huge sound can emanate from the small enclosure.,0
"I thought I was getting the 5 `1/4"" compont ones but these will do. Has great highs at any volume",0
These are by far the best headphones I've ever owned!! The sound and clarity is amazing. I concerned they wouldn't cancel out sound but I can't hear anything but my music. These are totally worth the price!!,0
Bought this for my 8yr old. Adjustable so fits great. Sound is nice. Like that the cord is attached so it can’t be lost:),0
I got a pair a week ago and like them so far. The sound quality is decent and the Bluetooth range is awesome. I was surprised by the distance the Bluetooth range is. One downside is for people with small ears the buds fall out pretty easily.,0
My kids got me a pair of these for CHristmas a couple years ago,0
I bought several of these as gifts for Christmas and liked it so much that I kept one for myself. It's small but mighty and has amazing sound that you expect from JBL. Excellent product at a good price.,0
If we talk about sound,0
Just recieved mine today. It was easy to set up and sounds great. Pairing was very easy. I bought the cover and it's all very high quality. Very Happy !,0
Purchased this lil Go for a present,0
Does all the things my old large system used to do in a fraction of the space.Very handy,0
Speaker sounds really good didn't think it could sound that awesome up against the wall is it a little Bass or hum you can say. Sounds really nice though.,0
Hey just received this in the mail today. Been charging it for a couple hours now n when I checked on it no light was on while plugged in so I unplugged it n plugged back in the I see the red light again. How do I know when it's fully charged,0
Just put in these speakers and they sound great compared to my alpine speakers i had in there. These speakers are a great buy,0
I bought this 10 days ago,0
These are all the speaker you will ever need for most systems. They sound great and crystal clear. Unless you have a big room where you may need the larger 890s,0
This is the third receiver that I have gotten from Harman Kardon and just like the others,0
I bought these specifically because they come in XS and have never found any that fit and stay put during a brisk walk or jog. I am happy with them.,0
I have used the PRO35 for five years now. I've played with it in both large and small venue with great results. I have the hard wired and the cordless. Both sound great. Sound is a little thin on the palm keys on my Soprano. I highly recommend this mic.,0
the bose 535 home theater system is the best of the best home theater i ever had. Sounds Perfect,0
These things sound GREAT! I am a retailer for Polk Audio. The A9's sound so much better than the RTI12 towers. The low frequency response is incredible. Great all around tone.,0
Got this to link up with other Bose products and it's brills! Sound is awesome and does everything as in it's description. A great addition to the kitchen that I'm sure will have its place for a long time to come. Bluetooth,0
I bought them a while ago now for when I'm at work I'm so addicted to them they really are furfilling to my highest exspectations,0
- Good sound quality when compared to In-Ear Plug  - Stays very light on the ear,0
I snatched this item from a deal newsletter for around $20. I take this thing everywhere I go and can get the party started on a moments notice LOL. It's perfect for use at work or for setting the vibe when having a few friends over.,0
I received these as a gift. The sound is high in quality. Fit seems perfect. They have yet to fall out of my ear during a run. They seem to hold a charge well. I like them.,0
I bought this device so I could blast Rick Astley in the shower while my roomates try to sleep.  Works like a charm,0
Very nice sound! I was using them as fronts in a surround system,0
I compared these to 2 different sets of high end studio headphones and am thoroughly impressed. Studio perfection without wires! Comfort is outstanding and ear fatigue non existent after 2+ hours.  Quincy's prompts are like having him producing my project LOL!!,0
I purchased a few of these JBL Gos for christmas presents,0
Worth every penny - no joke. The way they small sound bar fills up the whole room ,0
Bought the Soundsport Free last year. One of the best earphones I’ve bought. Always been using Bose products and they haven’t disappointed me yet. Fits perfectly and not afraid to do heavy cardio cause it doesn’t fall out. Really Recommend.,0
These are pretty great headphones,0
Unprecedented sound and quality as you can expect from Bose. These are a must have for sound,0
I've only owned the headphones for an about a week,0
19 YEARS OF LOUDNESS PUT TO THE TEST. THE BEST CHOICE I EVER MADE ON SPEAKERS. I AM GOING TO GET ANOTHER SET. 19 YEARS OF THRASHING. WAIT THEY STILL WORK I AM JUST PUTTING THEM IN THE BASEMENT SO I GOT TUNES DOWN THERE. STILL CRISTAL CLEAR SOUND,0
My wife snores and wears a CPAP at night. It doesn’t drown out her snoring but definitely drowns out the noise from the CPAP machine. Has made sleeping with her tolerable again.,0
I have used these buds for two nights and so far I love them.  I do not hear a thing at night.  I play a soothing noise for about an hour but leave the buds in all night.  I wish that the noise loops were longer.  The tranquility noise is a very short loop which I noticed right away,0
Wow,0
I purchased several of these as gifts and everyone is overjoyed with the quality of the sound. Great product! My only problem is the requirement for batteries for certain features.,0
Great speaker and great sound. IF you are interested in buying a Bluetooth speaker this is the best speaker to buy.,0
Had these girls for 2 years. Polk Audio really stands for its name in these speakers! No problems with these speakers. I have them hooked up to a Harmon Kardon amp and sound better and better the loader they go. Clarity and deep tight bass. Way to go Polk!,0
i had two twelve inch rockford fosgate but these hit ten times harder and sound ten times better i strickly recomend this sub to anybody looking for a good deal and watts and watts of good sound.,0
I bought Sound bar 700 a week ago the sound quality is dope as expected but having problem with the Bluetooth it cuts off most times while playing not nice at all and I still enjoy the SoundTouch app very well with no issues. Any advise please?,0
Awesome amp for the buck!  Crisp,0
This is cool - to be able to make your own color combinations. The nice headphones in your own colors.I love it,0
I just put these in my 98 grand cheroke today. for now i am only driving them off of my head unit,0
I bought it as part of a GMA deals and steals! It was definitely worth it for the capability and usability. Was able to use it christmas day to keep the musing going and lower or raise the volume from my tablet without going over to the actual device,0
Been using the JBL GT-BassPro for the last 2 years and am very satisfied with its performance and durability. I like my music cranked and this subwoofer gives me what I want with no complaints. From Classical to AC/DC it fills the bill in my 300C.,0
The best thing about this is the look of it. You need to darken the room a bit but it really delivers on looks. The sound is also more than adequate for the size of the unit. Always connects with bluetooth easily.,0
I wish they made a bigger version of the pulse,0
I bought my jbl charge 2 last summer and have used it everywhere from work to fishing outdoor parties once even got rained on before I remembered it was outside.... the Bluetooth distance is amazing compared to other Bluetooth devices I own,0
This sub is awesome! This speaker seemed a little high priced until I heard it. Its worth every penny. Get one and enjoy.,0
Have had 2 pairs of Bose noise cancelling phones.... love them for sound. Problem is the cushion earpiece deteriorates quickly and now I have both out of use. Trying to get spare cushion replacements is a headache and a half.,0
a month ago and I'm very happy with it. It charged as well and holds a good charge. Sound is very excellent both in the upper and lower ranges. Middle-range tones are not muddy at all. Very excellent product.,0
I used these both for home listening and when using air travel. They do Avery nice job of blocking out “plane drone” while in flight. Great battery life and the Bluetooth is great. Very glad I bought these.,0
good quality headphones use them frequently for runs and gym workouts. Have held up well until about a year when the left ear went out. Luckily for the bose warranty Im able to get a new pair.,0
This is a Great product,0
Wish I could buy more.   Good fit. Great sound. Incredibly functional and hardy.  Wish I could buy more.,0
I have a lot Bose products... I keep going back because the sound quality is truly amazing and this product is no different. Just plug and play. Doesn't take up a lot of space and the sound just fills the whole upstairs no matter what the volume is on.... Clear and crisp!,0
Brought this as a temporary replacement as my van sterio broke. I think ill just keep using this it’s better than the one in my van. It’s great so powerful and clear with great base,0
Right out the box I thought this is the worst Bose product I have ever purchased. But after checking the Bose website and saw there was a software update for the headphones,0
Bought it for a Christmas gift and tested them out to make sure there where no issues. I like them so much that I will purchase me a pair after the holidays are through.,0
The recent firmware update made the voice lag issue worse. Hopefully there is a new update asap to correct this issue.,0
This product is small,0
I did buy these a month ago and I'm impressed beyond words.I have had JBL products before and they just keep surprising me.I hope they continue being the best sound products.,0
I'm a great fan of Polk's RTis,0
overall,0
I love how small and mighty this speaker is.  It's better than I expected.  And reasonably priced.  Will buy from again.,0
Sounds incredibly powerful to fit in the palm of your hand,0
Overall,0
Bought this for my wife and she loves it. I'm very happy with the design and how it sounds. Great little speakers.,0
I bought these 3 months ago. This is my 6th BOSE product. Headphones are very light and easy to use. Bluetooth range is excellent clarity is clear and crisp. Only negative I have is compared to the QC the base and volume lacks a bit. Could do with a small bit more kick 10/10 overall,0
I have had QC products for over 10 years now starting with the QC2 then the QC3,0
I got the Charge 2 a month ago and love it. It's easy to use and sounds great! Overall a wonderful product.,0
"wLY3ra  <a href=""http://znnkyneqacvs.com/"">znnkyneqacvs</a>",0
I bought these at a thrift for an impossibly low price and was amazed at how good they sound.  They literally put my old speakers to shame.,0
I received this as a late Christmas gift,0
The sound of the earphone was prefect. But i kept having the problem of loosing rubber ear piece. The rubber kept falling off,0
have had several par of the in ear headphones from Bose. Company stands behind their product and when the headphones went on sale I purchased two par. Use them for work and they are in my ears all day long and are very comfortable.   Tom W.,0
I just recently bought the headphones and it charges well. My only gripe is that the case isn’t always convenient to open with one hand.,0
Best thing JBL makes for my money. Can handle any type of music you throw at it,0
I purchased the arena 120 Loud sound surround sound speakers,0
I bought this to replace Flip 4. Was very happy with the Flip 4 till girlfriend absconded with it. Glad she did. This unit does everything better. Sound is great. Best speaker ever!,0
I just bought the ST 20 and it was awesome. I maximized my Spotify premium music streaming. I already had a Soundlink III and I knew why I kept purchasing only BOSE sound systems. It been great. Thank you BOSE!,0
Sceptic at first but jeepers!!! This small thing packs some punch. Amazing sound quality and depth of base when you need it. In the alcove at home it resonates beautifully,0
i've bought this speaker system for a week now and i am fully satisfied the performance that i am looking for my laptop. Great stuff.,0
Great speaker by the best home/car audio company around.  Great lows and perfect sound.  Highly recommened to all polk enthusiasts as myself.,0
I bought these for my Mac and it made me listen to music i knew and loved completely over again,0
I've had these headphones for a month. I use them regularly on my daily commute. The sound quality is excellent for music,0
Great little device! I love how compact and affordable this device is for the power it puts out. It's a definite buy!,0
The title says it all,0
I got my speaker about 2 weeks ago and i love it! even when i keep my phone set to the lowest volume i can still hear the speaker loud and clear,0
I use these speakers for my surround back speakers. All I can say is that,0
Bought this on sale for $150 yesterday at Frys.The guy said he had 2 in stock n he would brb with a cart cuz this box is heavy (90lbs).,0
The M20 is a great sounding set of speakers I paired them with a vintage Marantz receiver they sound fantastic great bass response nice highs. I've used Polk speakers for 20yrs and have never been disapointed pair these with a good receiver and you will have alot of enjoyment.,0
I got 3 for christmas gifts for my sons,0
Friend bought this for me a few months ago and is perfect for night camping in the middle of no where! It bumps and has a really cool color match changing feature that goes along with the beat. Definitely recommend!,0
All of these device its awesome,0
I have this JBL speaker and it's amazing!!! But recently it dropped in water and I don't know how to get the sound back any suggestions?,0
I'm enjoying them every day at home and work. This is exactly the comfort level I was looking for,0
Bluetooth connection was easy (except for Sony Bravia which did not register jbl speaker) and quickly played what was on the tv. Excellent value refurbished item with standard guarantee.,0
Superb and then some,0
I bought a little wile ago too replace some e20 the were two way speaker that really sound great. I was hoping these would sound like them.,0
Love it,0
I have had these headphones for a week now.  I can honestly say that these are the best headphones I have ever used.  The sound quality is excellent.  The noise cancelling is amazing it shuts out almost all outside sounds.  If you want a great pair of headphones then I highly recommend these.,0
This is an exceptional speaker,0
Another Bose item I own and love:)  1 star missing as,0
I really love the CineMate 15. I gave it only 4 stars because of one reason -- every few minutes,0
Bought yesterday and so far they are great.They sound good with just enough base to satisfy your needs. Like the fact that they do not stick out of your ears like the other ones (Syncros)....Excellent idea on the earfins,0
One month with my bose soundSport wireless headphones and work great,0
I received the Charge 3 as a gift and I love it!! It has excellent sound and the battery last a long time. The charging capabilities are outstanding as well. I went on a 2-night camping trip and this kept our phones powered and gave us music around the fire.,0
The white ones get dirty really quick since the top part is made out of fabric but very good headphones and nice sound quality,0
To change track to next or prev you should hold + or - more than 3 sec. For me it is tooooo long. JBL Charge3 have different button functions. I use to it...,0
Looks so stylish in the lounge and the sound quality is excellent. The demo CD was like having an orchestra in the room. The quality of sound does not differ over the volume range. Well worth the money in every respect.,0
Es el mejor equipo que pude adquirir su potencia y la calidad de sonido es incomparable la música disco de los 70´s se disfruta tanto como la música disco actual impresionante.  Felicitaciones POLK-AUDIO POR ESTE PRODUCTO PSW10 IS BEAUTIFULL,0
Love the quality of the sounds and bass.. Need to r Try connect+ and connect with lots of other speakers.... Want to know how it sounds like.....,0
I just ordered my second pair. The first set I purchased a few years ago and finally wore them out (wired,0
My husband got these for me for Christmas,0
Was so worried that after over a year of use my unit would refuse to connect. Was gonna get on my kids case for using the unit in the shower! That tip on doing a reset fixed the problem! Yay thanks so much! Looking forward to using this for many years to come.,0
I listen to audiobooks on my iTouch through this speaker during my work commute. It's my favorite purchase this year!,0
it's pretty good Sub for this price...I use it in my living room can get all my windows is shake. it's carzy item...,0
Great sounding and great looking speakers!  The cherry cabinet is absolutely flawless. What impressed me the most (and sold me) is the very clear highs that these produce,0
The Sound is Excellent and bluetooth range seems long. Battery life has been as advertised and charges quickly. Only downside is I wish it had headphone port.,0
This is an excellent quality -system with a Deep sound,0
Great sounding speaker good build and exellent value it goes good with my R-15'S I would reccomend these to anyone who wants a good center at a good price.,0
Brought this last month and i was so happy and felt bad that i should have brought this well enough before. Excellent sound experience as excepted..Love you Sound Touch 520..and i recommend this...,0
These speakers vibrate very well.  I found myself installing them directly under my seat.  mmm...   I love it.,0
This is a wonderful speaker. My first speaker was a old bose ipod speaker and for the age of the speaker it is very good sound.My new speaker has over doubled the sound and quality. Bose has had good sound from the beginning.  Bose all the way!!!,0
Incredible sound.  Rti 12 Front Rti 8  Surround Csi 5 Center Psw 505 Bass  Wow...I can tell one thing...This Rti12 are best than Lsi25 and cheaper...Oh,0
Just bought these speakers today and was very impressed with the sound quality. I also love the simple design.,0
Yes i bought the flip 3 in june2016. Speaker works well but orange colour usb cable does not pass current properly. The ends of the cable is malfunctioning. Im in sri lanka dont know what to do. I bought this from canada. I want a replace cable,0
I bought this wireless headphone  about a month ago. My wife love it and its was what she was looking for,0
I have music on my iPhone and wanted to be able to listen to it but without a big sound system. This is perfect. The quality is excellent and very easy to set up. I can take it anywhere. Very pleased with it!,0
It really solved my problem to listen to what is said in a film. CLEAR SOUND without all the surrounding noise.,0
I bought these for the sport style but I was pleasantly surprised with the hard-hitting bass. great value for the price.,0
I purchased a used vehicle & it had jbl  speakers in the car it was the 1st time owning jbl products I was impressed so when it came time to purchase a subwoofer I already had my mind made up ! Great product very satisfied!,0
Great sound at a great price!  I was able to buy these used last month from someone off eBay.  I cannot believe how great the sound is for the price.  I knew,0
I have owned mine for over 20 years.It has the built in cassette player . I currently have it hooked up to my laptop,0
Bought an Anker for my wife and I bought me an JBL and my wife heard mine and tried to take mine away yes had to buy her own.,0
This is a nice sounding little speaker with Google Home control which hooks up easily and controls the smart devices in the home.  I do wish that it were wireless and that it could make phone calls. It is surprising that this speaker cannot make phone calls or work as a bluetooth speakerphone.,0
I travel a lot and now I can listen to music or my audio books with amazing clarity. It has made such a difference as I also find my ears don’t hurt now! I wish I had made the purchase sooner.,0
Love these headphone,0
It is greatfor when I'm taking walks with my daughter going to the beach and hanging out with friends,0
Bought this on Black Friday sales and it’s great to use around the house,0
maximum 45 foot Bluetooth   not water proof but is resistant to small quantity overall sound quality is high,0
It's very loud and nice base. I used over 12 hours everyday and it still have a lot of battery left.,0
Wow ,0
Words cannot describe how good these sound paired with my NAD 304 integrated AMP (35 watt continuous with 120 W dynamic power into 8 ohms).  I am not much of an audiophile per se,0
I put 4 of these in my 2004 F-150 Supercab. They are the best 5 x 7's by far. Tons of Bass for a small speaker. The mids are awesome and the Highs are extremly High. So clear,0
The JBL flip4 has been with me for about 1 year it still works in top condition and has good bass and is loud all the way up lives up to the water proof standard and was one of my Best Buy’s,0
This was a joint Birhday present to the pair of us and we love it. With different tastes in music we can compromise more easily. Love it.,0
This tiny speaker is great and awesome to have because how small can produce a high volume of music and also can carry it around.,0
Using the 280`s (floor- and centerspeaker) for over a year now together with a Harman Kardon AVR265. Deep bass,0
My new JBL Charge 3 works just perfectly. The sound is loud and good quality,0
I had purchased the Polk Audio RM10 same time i bought the bose acoustimass 10. The Polk Audio delivers rich clear sound and bass from all the speakers not just the sub.,0
i picked this up today,0
Fantastic speaker,0
Hi im from Argentina and i have a pair of this speakers put in my car,0
Hi compliance speakers create great sound in a tiny package. Take it anywhere. Batteries last a long time. Recharge off your laptop. Great sound for streaming movies and your music collection. I don't usually write reviews,0
Great choice i made to get this! not one single regret!!!! love it! High clarity,0
The sound is pretty amazing for something so small. It's very portable,0
I've always been a very light sleeper until I started sleeping with my Sleepbuds. Now I'm a deep sleeper. I've experimented a bit with them by varying the duration of sounds. I've found that having the sounds playing all night works best for me.,0
Very comfortable on head and ears. The sound was great and also it blocked out a lot of sounds outside to enjoy what your listening too,0
i was staffing camp when a buddy had some. he let e try them. i listened to then,0
I just hooked up Pebbles,0
Awesome little chap,0
Super mini speaker ever,0
I bought this one after I bought the Xtreme. Now I have the extreme in my house and the charge 3 at home. It has a nice design,0
I bought one before thanksgiving,0
I love this product I've always bought and have been a fan of under armour and I love that it paired up with JBL,0
This product is fantastic and exceeded my expectations 10 fold. The sound is brilliant and so easy to use and set-up.,0
These wireless in ear headphones are perfect! They fit me perfectly and don’t fall out and the sound is great! Enough bass and volume! So happy with these. They run on Bluetooth and last a good few hours before needing to b recharged.,0
I just bought this unit for my master bedroom and while it sounds decent it does not compare to my JBL ES250P. I recommend this unit for smaller rooms.,0
I have the TL1600 and two extra satellite speakers to make it a 7.1 system.  I owned a 5.1 and a 7.1 before and the sounds out of them doesn't even come close to the TL1600 .  I could hear the diference as soon as I turned them on.,0
Outstanding! I can't imagine why anyone would rate this speaker less than 5 stars. Awesome sound quality for the price. I love the ability to carry it anywhere,0
For 40 bucks they aren’t bad. The volume and skip buttons are in a different slightly awkward spot and are the same button which has been taking some time to get used to. But good sound and the wireless Bluetooth works up to a decent distance. Good headphones for the price,0
I got the JBL Charge 3 speaker for christmas and absolutely love it. The sound from this speaker is very clear. Only wish the bass/ sound was a little louder. Overall a great speaker!,0
I work for Circuit City,0
The soundsport sound great. Very clear and crisp. The reason for only 4 stars,0
These speakers pound. I had a pair of smaller polk towers and two bookshelf's as A&B. They don't even come close to the sound quality of the rti150's. Do not hesitate as I did for months,0
I bought this product to take with me to college and it's perfect!! So loud,0
I'm very pleased with these headphones. The sound quality is great while using the bluetooth adapter or the included cable. I would recommend this product to anyone looking for new headphones.,0
I'lm not a sound specialist. I have been looking for a reasonable priced good quality pair of headphones and found these advertised in a recent review. Listening to music on these is like walking into a new world. Love them.,0
I have these in the front of my '93 Volvo and they sound great!  Im only pushing 45 watts to them and they have great clarity.  I plan on getting a 800watt 4 channel amp soon to boost the power for even more fun.,0
I bought this about 5 months ago and I am really pleased I did .the soundstage is excellent . Does,0
I bought this 2 days ago.. the price is not to bad and so far i'm very impressed with the build quality.. not to forget this earphones produce superb clearity and purity in bass.. overall i'm happy with it.. and it's affordable. Highly recommended !,0
The sound is typical JBL sound,0
Tried cheaper systems up to the £250 mark,0
We had one already. I had a smaller type speaker I use for my Kindermusik business. The volume didn't go loud enough when I had larger groups. Since we liked the one for personal use,0
Bought this late last year,0
If you want a speaker for low to mid range listening this is an excellent buy. Very clear sound. If you are looking for a speaker to play loud music,0
I have only had this for one week and the sound is amazing! The sound is crisp and the bass is wonderful. It is a very loud sound in a portable speaker.,0
At first I was disappointed because me Extreme wasn't compatible with my Pulse,0
All I can say is WOW. This subwoofer is amazing. It has very tight and booming bass. I am using the LFE inputs so my experience may be better than some but I am very happy to have purchased this for my media room.,0
Bought one for myself and loved it.  Bought one for each of my adult sons and and their wives for Christmas.  Bought a second one for myself so I could have stereo.,0
just bought one today took flip 3 back this one is tight a little more expensive but you get what you pay for,0
i bought new bose qc35 ,0
I bought my S1 a month ago to use with my Roland RD700 keyboard. It has an honest sound but what impressed me most was the way it which it kept that quality as you ramp up the gain - on and on and on.,0
the speakers are so good got a second set for my desk top pc wow what sound now on my video games and movie watching,0
"The polk dX 12"" subwoofer is the best subwoofer ive ever owned. it is Quite powerful and delivers deep rich bass without distortion. great product!",0
The perfect garden bbq device that plays great sounding a clear music een when played quite loud.  Design is slick and smart and looks great.  works very well through phone device and amazon music too. Very easy to use and would recommend to family and friends,0
Amazing sound quality,0
I bought it about a month ago and love it. It is a good speaker and works perfectly with my SoundTouch 10,0
sound is great.Mids and high's are great. Bass is surprisingly good.loudness more than good enough for your desk but don't use these for anything else.Because their designed for you to be sitting in front of them that's when the sound experience is best.,0
I got these last week and wow,0
The sound is great. With good seperation of tones  between subwoofer and satellites and center speaker. The speaker manuals are dissapointing however and not at all clear.,0
Amazing state of the art that BOSE always produces!!! The Aviation set is second to no other system on the market.Outstanding performance!Eric,0
I bought this speaker for my grandson as part of his Christmas gifts. He is very happy with the performance,0
I got these in,0
I bought these 3 weeks ago. I have purchased 3 different models of the YurBuds earphones. I am huge fan of these U.A. sports wireless. More than 8 hour of listening. Fast recharge. Incredible sound and they stay in your ear no matter how hard you workout.,0
This sound bar system is a great!  It's definitely an upgrade from the stock speakers on the television.,0
Its perfect. I love the brand. I have headset jbl everest 700 and flip 4 and booth are great products,0
